asin,Review ID,Title,Body,Rating
B09BQGQXYQ,R37S5R7PQZ25Q4,-,"
Aun no los pruebo, el material esta bien los azuelos bien solo se me.hicieron pequeños
",4.0
B09FL3RDPB,RBUPRN5XEX71D,"
Good quality
","
Very nice packaging and I can tell before I’ve used it I’m gonna love them.
",5.0
B09FL3RDPB,R2ZMPNC2E8TS9M,"
Good for jigging!!!
","
I would recommend this for jigging, works great... I catch a nice good eating walleye😁
",5.0
B09FL3RDPB,R1HYCNCVWN7Y9K,"
Showed up in a timely fashion.
","
Exactly as pictured.
",5.0
B09FL3RDPB,R226089AQCMH5K,"
Lots of stuff for the money.
","
Lots of stuff for the money. First lure out of the box my son caught a nice northern with. Great deal!!
",5.0
B097HYML55,R3U018V7A89926,"
Great!
","
I really enjoyed using this lure and it was perfect for catching bluegill or even small bass. The action is amazing and the size is perfect. My only complain would be that the lure doesn't sink very fast. You have to put it on a small jighead or add a splitshot for best results.
",5.0
B09JLBQ1FV,R38N61LKKLJ761,"
Good buy
","
They were a gift for my grandson and he said they were great!
",5.0
B09JLBQ1FV,R1CO2R3F9BUBDK,"
Flexible fishing lure set that works in both saltwater and freshwater
","
I do a lot of camping and paddlesports, and have been looking to get into some fishing while on trips. I just recently did a 7 day camping trip along the coast of South Carolina and was able to use this fishing lure set on 3 days of fishing.I'm a beginner with fishing so that's the standpoint of this review. The lures seem to work for a variety of fish in different conditions. I was fishing mostly a saltwater lagoon, and was able to catch 2 speckled sea trout with these lures so that was pretty amazing.I have not tried these yet in freshwater so I cannot speak to that.From a beginner standpoint it was a little confusing on how the lures go onto the jig set so some diagrams or text for that would be a nice addition.
",4.0
B09JLBQ1FV,R2JUCO564QT3E2,"
A great kit to start jigging plastic baits.
","
There is a quite an assortment of standard plastic baits and jig heads to help you get started fishing with plastic jigs. The kit comes with several types of plastic baits, all designed to be used with lead jig heads, of which the kit contains several types. It also comes with a set of swivels, but I recommend typing the lure directly to the line. You can also use unweighted hooks and fish on or near the surface. This kit represents a pretty good value for a starter kit.
",4.0
B09JLBQ1FV,R3RSNWSXHDO8R8,"
JOHNCOO soft lures Combo C
","
I knew JOHNCO produced top-quality swivels &b snaps; they also provide quality soft plastic baits as well. Thesesilicone lures are textured properly, with terrific swimming action, and come in fish-catching colors.
",5.0
B09JLBQ1FV,RNFLG7C7470V2,"
Great selection
","
Another excellent selection to my collection of lures.  And again this case can be tucked into a lightweight backpack instead of a heavy tackle box.I haven't yet been able to use them but they are exactly what I have used with success in the past.Quality materials, easy to handle.
",5.0
B09JLBQ1FV,RSNDV321KQWMN,"
Responsive, very slow sinking
","
I would not recommend using these without a weight, at the minimum I would encourage a few split shots or even a texas rig. These weights are very light, and I will only use the paddle tails since the mouse tails don't seem to get results. Luckily, they come with plenty, and I think this will be a great option when going out to the lake. This comes with everything you need, and the colors are all usable, unlike some other sets that give you such absurd colors you just end up throwing them in the trash. In short, this is a great kit, but I wish that some of them had come preweighted at the nose, given the price.
",5.0
B09JLBQ1FV,RZES3YKFUEH43,"
Great box
","
This mini Tackle box comes with so many fishing accessories To make your fishing experience fun. Great to have handy or to give us a gift for any age Fisherman
",5.0
B09JLBQ1FV,RHEH36M9TK3KA,"
Nice assortment of yummy looking baits
","
I can't test these at the moment, the lakes are frozen, but past experience tells me these should work well.  A very nice assortment and moderately priced.
",5.0
B09JLBQ1FV,R2ZSW22HBAXQRZ,"
Great value kit!
","
This is a great value set of Tackle. Swimbaits have good color and seem durable. Lakes around here are not open yet so I have not had an opportunity to use these yet. Primarily interested in using for trout or bass.
",5.0
B09JLBQ1FV,R1X587YEUEH8IQ,"
Good deal!
","
Quite abit of plastics, hooks are a little on the cheaper side but look at the price you cant beat it!
",4.0
B0B3W6JM5X,R2AIM3KNLUE24,"
Great Bait
","
These have a good consistency to them which gives it a very lifelike look in the water. Every worm in the pack looked consistent and they are made in America. This will be my go-to for when I need more.
",5.0
B0B3W6JM5X,R2NGLJ1ZSAAX0H,"
Worked as expected!
","




                    The media could not be loaded.
                



 These baits worked as expected. Wish there were more colors but what I got would do just fine. Great price , will order again!
",5.0
B0B3W6JM5X,R27JAPNJCUWA1R,"
Awesome
","
Greater then what we thought
",5.0
B0B3W6JM5X,R3NZ4ONOLD0G8E,"
They Catch Fish
","
A good bait for fishing a Ned rig.
",5.0
B09WGGCX7Y,RRIJK2CFNCD88,"
works great
","
fishing walleyes
",5.0
B0B3JXNZ59,R2BI8MS9KR62BE,"
Weedless
","
Lives up to its name. Again, to put on a hook not to easy.
",5.0
B09ZYV2MNM,RYTAFONZ1XA6B,"
too small
","
too small to attract fish in salt water
",1.0
B0B6CYH7QQ,R3951ZJ01R2B1J,"
Best Lure in the ocean
","
I Love these so much that I just  bought another bag. People complain about the squid losing there pink color but when they are in the ocean glowing the color appears white glowing anyways. It glows & works great.
",5.0
B0B6CYH7QQ,R18L51ZUW57WM5,"
Nice
","
Nicely made for the price.
",5.0
B0B6CYH7QQ,R3HR97ATIK6YNR,"
They were very good they were what they were What they were represented as
","
They were very good
",5.0
B0B6CYH7QQ,R2S3TNTATJK9OI,"
Too small
","
A lot smaller than expected
",2.0
B0B6CYH7QQ,R2TOYA22GRYX6T,"
Attracted Tuna Fish
","
I used the glow in dark squid bait during night fishing on a boat and and caught two blue fin tuna fish.
",5.0
B0B6CYH7QQ,R3IIKJUZ9N52BK,"
bait
","
great baits, glow feature is good
",5.0
B097ZKXY9B,R16MFSMUCO1WUZ,"
Nice for the Money.
","
I Bought 2 Colors in this Lure . I Will Customize mine to Fit my Needs . These are Well made and come with a Hook , But I do some changes to mine with a Different Hook Setup and I Rigged one on a Spinner Bait Rig . You Really can’t beat these for the Money.
",4.0
B097ZKXY9B,R1SSGIVNKXPME,"
Fishing bigginns
","
Love the lure, the real deal  paddle tail swimbait ,kietech move over' thank you Mr.Jerry Rago for your time and hard work soon I will set up a fishing utube channel and plan on demonstrating every color, and swimbait good old boy Jerry has true craftsman ship made with pride  highly recommended!,,updated the lure is fantastic the only problem is the paint job doesn't hold up ,and please get a longer screw in hook keeper lost both lures but caught a beautiful 5 ,1/2 pound largy just save your self from  stress and get longer screw in hook keepers
",3.0
B09BKMJRJP,R5L9PQXFZ7HF3,"
Very thin lures. Might be fine. Thickness of panfish plastics I use.
","
Very thin lures. Really the thickness of panfish lures I have. I will try them and if they work for bass update this to a higher star rating.
",3.0
B09QLZCYMW,R3TY21OLSFRSHI,"
Bad shipping!!!!!
","
Do not use USPS. This item sat in Memphis for five days. The bait is good. Second time USPS has given me problems with shipping me something.
",4.0
B09QLZCYMW,R1X7W3OZLUA9Y4,"
Looks good
","
Small craw with good action from the claws. I have not have much time to fish these but I think the smallmouth are going to like these.
",5.0
B09J4FDNZ3,RPBDZUW3SJQL7,"
Great product
","
Action is assume
",5.0
B09J4FDNZ3,R1N4J8TEZF68IO,"
Got some weight on ‘em.
","
Colors are dope and you can really cast em far.
",5.0
B09J4FDNZ3,R34NUTBBF19ET5,"
Nice colors
","
They should work well for bass and larger fish.
",4.0
B09GM28775,R2MC4T9H5V02SR,"
Wonderful kit!
","
This is a wonderful kit! Great for wacky or Texas rigged applications. It comes with everything you need and has a wide variety of colors for different conditions. I'm more than pleased with this kit!
",5.0
B09GM28775,RCUAQ1PQ7J3JS,"
Awesome
","
Package came fast . Also haven’t tried it out yet but stick baits look awesome , great colors and the whole kit it’s self is very well put together . Great for a grab and go fishing session
",5.0
B09GM28775,R2D98Q8QB3EYGW,"
Long lasting bait
","
Very durable bait. Can catch multiple fish before swapping out. Great in high pressure lakes.
",5.0
B09GM28775,RD9AWUMISQI58,-,"
Nice kit, like the weights as they assist in getting you close to the bottoms quicker. Good selection of colours.
",5.0
B09TLHBPRD,R3SU0OVK9DTBQU,"
DeLong lures
","
Very happy with this product
",5.0
B09TLHBPRD,R3DAYG78J1FWVG,"
The weedless wire broke on two of the worms already
","
Like the title says the weedless wire broke on two of the worms within a few uses. If that would not have happened I would give 5 stars because they have caught some huge bass. But I am reviewing the quality which is not good. I have a few other brands that I have used many times and they are still in tact.
",3.0
B09TLHBPRD,R1TGQHDPMCH08E,"
Great 👍
","
I like it 👌
",4.0
B0998TGSYS,RWOQNMY86WDUQ,"
Great swim action, slightly weak plastic
","
Great swimming action, caught both blue gill and perch with the silver colored baits. Every two or so fish, the paddle tail would fall off. However, how inexpensive and effective these are, makes up for them being a little fragile.
",4.0
B0998TGSYS,R159G5OLJ90J6E,"
Good action. Great for panfish
",,5.0
B0998TGSYS,R37UX7BWKIZP86,"
AWESOME!
","
I love these little crappie jigs as they have amazing action as well as a really vibrant color for dark stained water. They work best for bluegill and little bass! I love that it represents a mosquito fish because that is the perfect size for them! Love this lure and it's my go to micro fishing setup! Highly recommend it! Just make sure to buy a few different sets as the tails are quite delicate and a agressive bluegill might just chomp it off!
",5.0
B0998TGSYS,R1V0Y9RUTSH8W6,"
Love these!
","
These are easy to use and great quality! Lots of pieces for the price and my husband loves to fish with them. Def recommend!
",5.0
B09VJ3P36W,RD0VUNUMV4VFH,"
Extremely life like lure!
","
The Banjo Minnow is a great lure with a life like presentation perfect for targeting all kinds of fish. From saltwater to freshwater the Banjo Minnow is a great lure to throw for an almost guaranteed bite!
",4.0
B09VJ3P36W,RIDQDHG0HY3BZ,"
One thought - FISH ON!
","
Banjo Minnow delivers on its promise of turning a fishing day into a catching day. I fished this one spot where I always have some amount of luck but with BM I was reeling em in almost every cast. It is easy to use and WORKS.  Fun for the family and if you're fishing for predator fish, you will catch them - Period. It is my new go to lure.
",5.0
B09VJ3P36W,R2OZV4WL2ZQEML,"
Awesome Lure!! Did not expect so many fish!
","
First time using the Banjo Minnow lures and I gotta say I am very impressed! 1-2 minutes after each cast, I had a bite! It was an exciting day on the lake! I will definitely be purchasing more in the future. Highly recommend.
",5.0
B09VJ3P36W,RD8K6FBOAVP6V,"
Old product.
","
The rubber bands are so old, they won't stay on hook  and some even break apart when applying to hook. No elasticity and brittle. Have not caught any fish with your magic lure.
",2.0
B09VJ3P36W,R3L8MUMP1UZ479,"
Perfect size and strong
","
These are just the right size for chip bags/spaghetti packages and sundry items. They’re strong and I love them!
",5.0
B09VJ3P36W,RKK5268X97PE4,"
Love
","
Love this lure and company!! Was able to catch many fish with this kit !! And Quick delivery !!
",5.0
B09VJ3P36W,R352IDAT5GR2ES,"
Amazing and most versatile soft bait in my boat…go banjo!
",,5.0
B09VJ3P36W,R150Z1BM1MO462,"
Waste of money new design sucks nothing like the real banjo
","
Wasn't what was described and way smaller
",1.0
B09VJ3P36W,R1CEE3DXYAW08G,"
AMAZING!!!!
","
Best lure and company! Great customer service!
",5.0
B09VJ3P36W,R3SOMUK0JJN8GB,"
Waste of money
","
Poor quality. Eyes fell out first few throws.
",1.0
B09W2C83KF,R3PTON5U0YDAU4,"
fishing lures
","
they are very nice just as described
",5.0
B09F5LW2PH,R31DQ8ANFRLUZS,-,"
Like the way lures swim like a live lure/minnow
",5.0
B09F5LW2PH,R29C3ZQ5SCVT1F,-,"
Très satisfait
",5.0
B09N8RCVKH,R38935U9AA8FKC,"
Looked good.
","
Looked good.
",4.0
B09N8RCVKH,R29LOCLR8F7UJD,"
Awesome
","
I bought this for my son as a gift because he doesn't have any frogs in his extensive collection. It was just as pictured looked great.
",5.0
B09N8RCVKH,R2D1XKDXTC5578,"
Looks good, works terribly
","
Looks really good, as I picture, but the propellers are too close causing a jam in the feet. And it flips out of control most of the time when popping it on water. Looks good, works terribly
",2.0
B09N8RCVKH,RCHSXODM3RJYL,"
it was fine
","
every thing was okay
",5.0
B09KZ9NTMR,R2CNNKHY29CYBN,"
Bass slayer!!!
","




                    The media could not be loaded.
                



 The bass really attack these things!!! I have been using these for a few months and have even caught my PB on them. The color selection is pretty good, I also went to the official FRESHBAITZ website and order the white scorpions...those are killer as well!!!
",5.0
B09KZ9NTMR,R25ASL08N5CWFV,"
WOW
","
I opened this package and a fish literally jumped into my arms…just kidding but it’s pretty much that easy with this kit!  You’ll be reeling them in faster then you can unhook em!!!!
",5.0
